id,url,name,artist,album,explicit,popularity,duration_ms,key,mode,time_signature,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3vKmAe0pbwkW3HB7qZ1uro,https://open.spotify.com/track/3vKmAe0pbwkW3HB7qZ1uro,Um Minuto Para O Fim Do Mundo - Live,CPM 22,CPM 22 - Acústico,False,41,198733,10,1,4,0.474,0.958,0.0581,0.304,0,0.689,0.604,123.912
3px2rAPu74ltbkf9eZsZ8h,https://open.spotify.com/track/3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,Panic! At The Disco,Death of a Bachelor,False,70,158666,1,1,4,0.562,0.904,0.0807,0.00302,0,0.0433,0.651,94.481
1BECwm5qkaBwlbfo4kpYx8,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8,Death of a Bachelor,Panic! At The Disco,Death of a Bachelor,False,73,203506,0,1,4,0.462,0.538,0.059,0.0137,0,0.429,0.405,139.256
5eoZTdiq4C4aoEfUwAN0ha,https://open.spotify.com/track/5eoZTdiq4C4aoEfUwAN0ha,"The Good, the Bad and the Dirty",Panic! At The Disco,Death of a Bachelor,False,62,171520,7,0,4,0.531,0.825,0.0545,0.00191,0,0.329,0.824,156.071
6TzJLISIitIzn1WtjDY0Op,https://open.spotify.com/track/6TzJLISIitIzn1WtjDY0Op,Hallelujah,Panic! At The Disco,Death of a Bachelor,False,64,180626,11,1,4,0.578,0.886,0.0633,0.011,0,0.143,0.615,80.008
2DgdHcjWmO3qd50RzuBLgZ,https://open.spotify.com/track/2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,Death of a Bachelor,False,66,208706,11,0,4,0.506,0.817,0.0335,0.00272,0,0.0486,0.506,109.952
7HgvIV5AZ9VUJ6kU0fm6Yj,https://open.spotify.com/track/7HgvIV5AZ9VUJ6kU0fm6Yj,5:39,High Street Fluke,5:39,False,0,227890,6,0,4,0.561,0.679,0.036,0.00746,0.00334,0.135,0.349,78.514
3FGUAszpLN0pPh2jQL4vOv,https://open.spotify.com/track/3FGUAszpLN0pPh2jQL4vOv,Y,High Street Fluke,Y,False,0,182225,4,1,4,0.545,0.499,0.0367,0.0104,0.000184,0.0998,0.295,111.984
5n0XPc67hQ3nThhNlwOoE3,https://open.spotify.com/track/5n0XPc67hQ3nThhNlwOoE3,Lie for Me,High Street Fluke,Lie for Me,True,0,202842,6,0,4,0.562,0.728,0.0599,0.00125,3.36e-05,0.319,0.749,175.939
0A3rvb6kD59v1mwd179iGD,https://open.spotify.com/track/0A3rvb6kD59v1mwd179iGD,Coming Up Roses,Keira Knightley,Begin Again - Music From And Inspired By The Original Motion Picture,False,1,192200,1,1,4,0.48,0.782,0.0512,0.0609,0.00026,0.317,0.55,141.304
2Y47OACzKVe2csji3iXCa3,https://open.spotify.com/track/2Y47OACzKVe2csji3iXCa3,What You Know - Live at Brixton Academy London 2012,Two Door Cinema Club,Beacon (Deluxe Version),False,25,276600,2,1,4,0.476,0.929,0.118,0.0146,0.000318,0.712,0.35,139.054
4V3GtUa7baxLCkbwHs11Fu,https://open.spotify.com/track/4V3GtUa7baxLCkbwHs11Fu,Stronger Than You - Remix,Dysergy,Stronger Than You,False,0,172403,0,0,4,0.617,0.694,0.0336,0.116,0,0.397,0.626,96.008
3zBvfeQ4RnDfAHQmvLflbk,https://open.spotify.com/track/3zBvfeQ4RnDfAHQmvLflbk,Do it For Her,Jayn,Do it For Her / Him,False,32,176577,0,1,4,0.508,0.41,0.0439,0.354,0,0.114,0.267,100.008
6Ie78hUS9GbwNwnNgV6Dan,https://open.spotify.com/track/6Ie78hUS9GbwNwnNgV6Dan,Le long de la route,Zaz,Zaz,False,2,209200,7,0,4,0.701,0.713,0.0607,0.231,0,0.114,0.664,125.049
0lxV7IydOdiJ6BKrkhtDhX,https://open.spotify.com/track/0lxV7IydOdiJ6BKrkhtDhX,Champs-Elysées,Zaz,Paris,False,49,175855,2,1,4,0.641,0.49,0.0604,0.406,0,0.141,0.602,118.725
15V1hj7Tkm4IVvq5Wa8lfH,https://open.spotify.com/track/15V1hj7Tkm4IVvq5Wa8lfH,Ocean,Andreas Moe,Ocean,False,0,227649,1,0,4,0.571,0.554,0.0248,0.201,5.92e-05,0.12,0.357,93.027
6A3Ohyg6CzYpnAPdrh6cGw,https://open.spotify.com/track/6A3Ohyg6CzYpnAPdrh6cGw,Superman,Joe Brooks,Constellation Me,False,31,206866,6,1,4,0.495,0.657,0.106,0.178,0,0.0975,0.403,162.097
27fAuYOTlE7Kq1UNEyiM7V,https://open.spotify.com/track/27fAuYOTlE7Kq1UNEyiM7V,You're Not There,Lukas Graham,You're Not There,False,0,202893,2,0,4,0.766,0.516,0.0474,0.0606,3.45e-05,0.102,0.296,92.059
5gsgPZtKKeKQK9AF4AriVj,https://open.spotify.com/track/5gsgPZtKKeKQK9AF4AriVj,Survivor,Clarice Falcão,Survivor (Single),False,0,201642,3,0,4,0.688,0.546,0.0874,0.636,0,0.0955,0.589,115.025
0nppnJpYfTBwW7WpnQXlB3,https://open.spotify.com/track/0nppnJpYfTBwW7WpnQXlB3,Oitavo Andar,Clarice Falcão,Monomania,False,0,133236,5,1,4,0.702,0.286,0.0474,0.765,0,0.105,0.703,116.893
3B5UbSndRz907IZhhmUfLi,https://open.spotify.com/track/3B5UbSndRz907IZhhmUfLi,Count on Me - EP Version,Bruno Mars,Doo-Wops & Hooligans,False,67,197373,0,1,4,0.577,0.397,0.028,0.84,0,0.0772,0.509,89.044
0rPPs4YaMremS3mTjcJM5j,https://open.spotify.com/track/0rPPs4YaMremS3mTjcJM5j,Tell Me If You Wanna Go Home - Rooftop Mix,Keira Knightley,Begin Again - Music From And Inspired By The Original Motion Picture,False,1,206506,10,1,4,0.533,0.874,0.0378,0.0125,0.000288,0.153,0.556,143.034
2qEv3RLo2KTgjP844901gV,https://open.spotify.com/track/2qEv3RLo2KTgjP844901gV,First Time,Vance Joy,Dream Your Life Away,False,45,224626,0,1,4,0.639,0.894,0.142,0.313,4.3e-06,0.168,0.39,116.009
3RKgMOpDyf8q3r6mUiKOaA,https://open.spotify.com/track/3RKgMOpDyf8q3r6mUiKOaA,La vie en rose,Zaz,Recto Verso (Collector edition),False,4,230106,7,1,4,0.598,0.51,0.114,0.797,0,0.115,0.425,167.849
0BgbobvykXxEvxo2HhCuvM,https://open.spotify.com/track/0BgbobvykXxEvxo2HhCuvM,Banana Pancakes,Jack Johnson,In Between Dreams,False,70,191906,7,1,4,0.814,0.373,0.116,0.602,1.75e-05,0.0931,0.632,114.55
2tmPZCmahMXbUPAjB3naYm,https://open.spotify.com/track/2tmPZCmahMXbUPAjB3naYm,Drunk In The Morning,Lukas Graham,Drunk In The Morning,False,1,203080,2,1,4,0.768,0.744,0.0426,0.0614,0,0.177,0.691,93.537
7FMEEYbIfiEazN02exf120,https://open.spotify.com/track/7FMEEYbIfiEazN02exf120,The Wrong Direction,Passenger,All The Little Lights,False,45,221373,5,1,4,0.689,0.666,0.0372,0.364,0,0.0925,0.8,127.993
2Z8WuEywRWYTKe1NybPQEW,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,False,80,214506,6,1,4,0.645,0.713,0.0393,0.00835,0,0.113,0.566,74.989
3bnVBN67NBEzedqQuWrpP4,https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,Twenty One Pilots,Blurryface,False,72,188493,2,1,4,0.655,0.632,0.0489,0.0189,0,0.0722,0.447,120.113
5cbpoIu3YjoOwbBDGUEp3P,https://open.spotify.com/track/5cbpoIu3YjoOwbBDGUEp3P,Car Radio,Twenty One Pilots,Vessel,False,72,267720,9,0,4,0.766,0.519,0.0366,0.098,0,0.0855,0.612,129.972
1lguQJjlNrIOoOylYVZN3M,https://open.spotify.com/track/1lguQJjlNrIOoOylYVZN3M,The Judge,Twenty One Pilots,Blurryface,False,69,297760,0,1,4,0.423,0.797,0.124,0.177,0,0.137,0.592,82.617
0O0M44llUQuPdJAkROQRch,https://open.spotify.com/track/0O0M44llUQuPdJAkROQRch,Australia Street,Sticky Fingers,Caress Your Soul,False,65,219026,9,0,4,0.472,0.69,0.0443,0.0219,0,0.0992,0.512,77.478
4iURgDfsolmCJtknzWuyxj,https://open.spotify.com/track/4iURgDfsolmCJtknzWuyxj,These Girls,Sticky Fingers,Caress Your Soul,False,63,205786,6,1,4,0.358,0.585,0.0776,0.327,2e-06,0.0864,0.407,185.392
3skAMUHROy8yLszj1AebWs,https://open.spotify.com/track/3skAMUHROy8yLszj1AebWs,Turn On The Light,Jamie T,Carry On The Grudge,True,0,266920,4,0,4,0.69,0.636,0.0332,0.223,0.000184,0.591,0.562,140.031
5ArQzSBevAdXTxRY6Ulhbq,https://open.spotify.com/track/5ArQzSBevAdXTxRY6Ulhbq,Mama Said,Lukas Graham,Lukas Graham,False,66,206902,7,0,4,0.712,0.799,0.0703,0.0447,6.4e-05,0.37,0.591,83.996
5xRBYte8zzJNmRfBgYIWnX,https://open.spotify.com/track/5xRBYte8zzJNmRfBgYIWnX,Take the World By Storm,Lukas Graham,Lukas Graham,False,50,191760,10,0,4,0.589,0.865,0.0838,0.0387,0,0.114,0.467,86.337
3Vq1gRj4U2HQ4uLBbT9y9U,https://open.spotify.com/track/3Vq1gRj4U2HQ4uLBbT9y9U,Happy Home,Lukas Graham,Lukas Graham,False,51,218733,3,0,4,0.754,0.322,0.0476,0.392,0,0.101,0.475,128.108
3DwN8YfAtvJh4c5u8DZPen,https://open.spotify.com/track/3DwN8YfAtvJh4c5u8DZPen,"Better Than Yourself (Criminal Mind, Pt. 2)",Lukas Graham,Lukas Graham,False,49,266226,6,0,4,0.558,0.508,0.0393,0.307,0,0.0888,0.209,99.336
6Mkj948t1Rvf8Zr9cgE1oE,https://open.spotify.com/track/6Mkj948t1Rvf8Zr9cgE1oE,Strip No More,Lukas Graham,Lukas Graham,False,48,206346,10,1,4,0.724,0.664,0.109,0.0109,0,0.376,0.853,130.639
7xpDGoUGbtaquk5xMvzwTh,https://open.spotify.com/track/7xpDGoUGbtaquk5xMvzwTh,Telegrama,Zeca Baleiro,Pet Shop Mundo Cão,False,64,266080,11,0,4,0.643,0.501,0.0424,0.117,0.0463,0.239,0.394,94.514
0snQkGI5qnAmohLE7jTsTn,https://open.spotify.com/track/0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,Toxicity,False,77,218933,8,1,3,0.413,0.873,0.0535,0.000264,0.0025,0.204,0.481,116.681
7kIU2N7KyDpyFTmgunErGL,https://open.spotify.com/track/7kIU2N7KyDpyFTmgunErGL,Monomania,Clarice Falcão,Monomania,False,0,166626,9,1,4,0.718,0.347,0.044,0.473,0,0.457,0.583,110.959
2GTBnTnkvaNhVg7ADGnVzN,https://open.spotify.com/track/2GTBnTnkvaNhVg7ADGnVzN,Prayer Of The Refugee,Rise Against,The Sufferer & The Witness,False,5,199386,3,0,4,0.198,0.977,0.173,0.00131,4.62e-05,0.23,0.351,195.795
1UMfD9AXeunpbd2TKEtuY9,https://open.spotify.com/track/1UMfD9AXeunpbd2TKEtuY9,Satellite,Rise Against,Endgame,False,5,238573,5,0,4,0.318,0.942,0.0492,0.00435,0,0.0962,0.486,134.879
1lpN3qsugqtMR49xwzHYnt,https://open.spotify.com/track/1lpN3qsugqtMR49xwzHYnt,Creep in a T-Shirt,Portugal. The Man,Evil Friends,True,49,233146,1,1,4,0.595,0.841,0.0312,0.0222,0.00514,0.175,0.579,129.992
0ckru0Nl6QV4CaKsrdSS1T,https://open.spotify.com/track/0ckru0Nl6QV4CaKsrdSS1T,Se Eu Falo Com as Paredes,Off the King,Se Eu Falo Com as Paredes,False,0,268288,7,1,4,0.7,0.64,0.031,0.238,0,0.0909,0.5,120.001
0rCL6DM3jM3SXtAIQcm1Vr,https://open.spotify.com/track/0rCL6DM3jM3SXtAIQcm1Vr,Me Namora - Ao Vivo,Natiruts,Natiruts Reggae Brasil (Ao Vivo),False,0,196493,7,1,4,0.604,0.847,0.0428,0.16,6.65e-06,0.781,0.919,77.991
0d0bU9qHxAHvuJRjio7cU6,https://open.spotify.com/track/0d0bU9qHxAHvuJRjio7cU6,Play with Fire,Vance Joy,God Loves You When You're Dancing,False,47,263053,0,1,4,0.62,0.524,0.0297,0.485,2.34e-05,0.106,0.244,120.027
5qLTGDTTIHxxIU835qJWfT,https://open.spotify.com/track/5qLTGDTTIHxxIU835qJWfT,Quero Ser Feliz Também - Ao Vivo,Natiruts,Natiruts Acústico no Rio de Janeiro,False,68,214613,8,0,4,0.755,0.55,0.0265,0.427,0,0.697,0.757,91.96
0xSff2onfYSq1cVlIJA2kJ,https://open.spotify.com/track/0xSff2onfYSq1cVlIJA2kJ,Presente De Um Beija-Flor,Natiruts,Meu Reggae É Roots - O Melhor De Natiruts,False,0,331093,1,1,4,0.689,0.449,0.192,0.0303,7.71e-05,0.146,0.858,138.806
2szU5nEUw1mwJMpW3axFNE,https://open.spotify.com/track/2szU5nEUw1mwJMpW3axFNE,Philomena,The Decemberists,"What A Terrible World, What A Beautiful World",False,0,184720,4,0,4,0.36,0.697,0.0379,0.0936,1.71e-06,0.0924,0.821,208.754
6uFwhB7gVs7ExCAfJD5BWg,https://open.spotify.com/track/6uFwhB7gVs7ExCAfJD5BWg,Mais Ninguém,Banda do Mar,Banda do Mar,False,58,168640,9,0,4,0.649,0.622,0.0373,0.156,4.29e-06,0.11,0.62,76.478
6mm7t35lHnxtqYm2mv9XJ5,https://open.spotify.com/track/6mm7t35lHnxtqYm2mv9XJ5,Casa,Baleia,Quebra Azul,False,0,178120,0,1,1,0.652,0.671,0.025,0.357,0.00616,0.0487,0.474,108.021
5jnu6Sb9p27GEUny8Opyuq,https://open.spotify.com/track/5jnu6Sb9p27GEUny8Opyuq,I Don't Mind,KONGOS,Egomaniac,False,37,206515,4,0,3,0.625,0.732,0.0567,0.307,0.000509,0.143,0.931,147.668
6SbYK3QJl07gFSNLP8vcIb,https://open.spotify.com/track/6SbYK3QJl07gFSNLP8vcIb,De Todos os Loucos do Mundo,Clarice Falcão,Monomania,False,0,143963,0,1,4,0.759,0.327,0.0968,0.886,0,0.104,0.822,125.045
3Iyzdie1LZW22Z9S2hIvHl,https://open.spotify.com/track/3Iyzdie1LZW22Z9S2hIvHl,You Don't Know Love,Olly Murs,You Don't Know Love,False,52,198480,2,0,4,0.676,0.655,0.0496,0.00091,0,0.224,0.371,118.673
02Y78WneC8bUaKWouKl00v,https://open.spotify.com/track/02Y78WneC8bUaKWouKl00v,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,False,0,177534,6,0,4,0.647,0.818,0.0291,0.00196,3.04e-05,0.177,0.813,112.109
2bfNnO1OpLCxaDR73phdMk,https://open.spotify.com/track/2bfNnO1OpLCxaDR73phdMk,The Zombie Song,Stephanie Mabey,Wake Up Dreaming,False,55,172819,4,0,4,0.742,0.439,0.065,0.135,0,0.122,0.826,92.017
3ydfhgIZIc2j39NLIhpJpq,https://open.spotify.com/track/3ydfhgIZIc2j39NLIhpJpq,Fuck You,CeeLo Green,The Lady Killer (Deluxe),True,63,223694,0,1,4,0.693,0.879,0.0578,0.193,0,0.124,0.753,127.457
3vZM2544ETmOCCHuBPZRzm,https://open.spotify.com/track/3vZM2544ETmOCCHuBPZRzm,Heathens,Twenty One Pilots,Suicide Squad: The Album,False,63,195743,4,0,4,0.737,0.476,0.0262,0.0908,5.39e-05,0.0968,0.555,90.028
1U5zdT78JN2K5PPJEgyoLG,https://open.spotify.com/track/1U5zdT78JN2K5PPJEgyoLG,Meu Erro,Os Paralamas Do Sucesso,Arquivo,False,42,208360,9,1,4,0.792,0.506,0.0326,0.155,0.00541,0.212,0.906,104.397
08KyjbAXbJl0EdtTi7GH3x,https://open.spotify.com/track/08KyjbAXbJl0EdtTi7GH3x,Run Run Run,Celeste Buckingham,Where I Belong,False,52,222413,3,0,4,0.673,0.688,0.175,0.107,0,0.031,0.702,162.045
0LMXIiouGsbzarXwmJWFFX,https://open.spotify.com/track/0LMXIiouGsbzarXwmJWFFX,Taylor,Jack Johnson,On And On,False,11,238826,9,0,4,0.886,0.726,0.0973,0.146,0.0726,0.0938,0.614,86.996
1p6cSKtqcJblgVflxBYqqq,https://open.spotify.com/track/1p6cSKtqcJblgVflxBYqqq,Homenzinho,Troco em Bala,Agreste,False,21,182444,11,0,4,0.478,0.696,0.0322,2.21e-05,0.00332,0.254,0.538,134.92
773xZHHSHJvC1z3AAtWgH6,https://open.spotify.com/track/773xZHHSHJvC1z3AAtWgH6,Ode to Sleep,Twenty One Pilots,Vessel,False,64,308388,7,1,4,0.446,0.76,0.0453,0.00891,0.000108,0.232,0.512,150.033
0CS8pfaruqU1ykgmwLteRb,https://open.spotify.com/track/0CS8pfaruqU1ykgmwLteRb,Up To No Good,The Hoosiers,The Secret Service,False,47,271253,2,0,4,0.682,0.699,0.0253,0.108,0.000805,0.372,0.844,95.994
3VVOUEBYkaWhXQGYHiSKjA,https://open.spotify.com/track/3VVOUEBYkaWhXQGYHiSKjA,Advertising Space,Robbie Williams,Advertising Space,False,20,283506,0,1,4,0.537,0.625,0.0265,0.107,0,0.0911,0.106,112.087
0tQjqFEzDobQDhuZBIZ27i,https://open.spotify.com/track/0tQjqFEzDobQDhuZBIZ27i,Slow Motion - Live,High Street Fluke,What Will Never Be,False,0,256671,6,0,4,0.504,0.696,0.0904,0.0156,0.000146,0.938,0.499,123.076
6MEJusypfcnpUPYKiE1p0f,https://open.spotify.com/track/6MEJusypfcnpUPYKiE1p0f,Melody's Mind (Nando's Version) - Demo,High Street Fluke,What Will Never Be,False,0,192339,2,0,4,0.803,0.366,0.0529,0.707,0.000173,0.0969,0.779,117.098
0IOFbRuU9O7BsRMVBT6Rbo,https://open.spotify.com/track/0IOFbRuU9O7BsRMVBT6Rbo,Ophelia,The Lumineers,Ophelia,False,7,160097,5,1,4,0.664,0.576,0.0286,0.63,0.000198,0.0902,0.621,76.026
5DhND1K80SygVUxb8Pu4Jy,https://open.spotify.com/track/5DhND1K80SygVUxb8Pu4Jy,What Are the Chances?,Duran Duran,Paper Gods,False,36,295906,6,0,4,0.441,0.662,0.0271,0.0161,1.88e-06,0.048,0.0936,82.468
6HwYipccSCGfJfsr2RQSGi,https://open.spotify.com/track/6HwYipccSCGfJfsr2RQSGi,Eduardo E Mônica,Legião Urbana,Mais Do Mesmo,False,54,271173,9,1,4,0.675,0.529,0.0346,0.464,0.00027,0.118,0.569,79.246
7c7c4asCm6wT85nyCRN8q8,https://open.spotify.com/track/7c7c4asCm6wT85nyCRN8q8,Ainda É Cedo,Legião Urbana,Mais Do Mesmo,False,44,236760,2,1,4,0.611,0.772,0.0408,0.3,0.00188,0.0879,0.803,148.313
7brQHA2CgQpcMBiOlfiXYb,https://open.spotify.com/track/7brQHA2CgQpcMBiOlfiXYb,Afraid,The Neighbourhood,I Love You.,True,68,251186,6,0,4,0.464,0.701,0.0411,0.00892,0.309,0.335,0.356,83.996
5ftpvOPC6oHMoyjv72CsKc,https://open.spotify.com/track/5ftpvOPC6oHMoyjv72CsKc,Alice (Não Me Escreva Aquela Carta de Amor) - Ao Vivo,Kid Abelha,Multishow ao Vivo: Kid Abelha 30 anos,False,38,173113,1,1,4,0.438,0.906,0.0859,0.129,0,0.969,0.851,172.022
3Ni6ZPaSxnvzWTpP9chwY4,https://open.spotify.com/track/3Ni6ZPaSxnvzWTpP9chwY4,No No No,Beirut,No No No,False,52,170640,0,1,4,0.617,0.874,0.0358,0.391,0.363,0.466,0.961,89.596
4zWH7gR2WtGbEFtPoCiqSR,https://open.spotify.com/track/4zWH7gR2WtGbEFtPoCiqSR,Undercover Martyn,Two Door Cinema Club,Tourist History,False,57,167773,2,1,4,0.447,0.862,0.124,0.000253,7.19e-06,0.0719,0.541,159.864
3ReFBi6pcCj7IOeb2bsMgV,https://open.spotify.com/track/3ReFBi6pcCj7IOeb2bsMgV,Soundcheck,Catfish and the Bottlemen,The Ride,False,2,261560,2,1,4,0.598,0.756,0.0394,0.00106,0.088,0.414,0.611,135.048
2GplG03rw0CN2EMLzPJZAl,https://open.spotify.com/track/2GplG03rw0CN2EMLzPJZAl,Já Sei Namorar,Tribalistas,Tribalistas,False,61,196986,9,0,4,0.67,0.822,0.057,0.67,0.00115,0.132,0.833,145.56
3KYlOzxN5xO7eEauO1VF06,https://open.spotify.com/track/3KYlOzxN5xO7eEauO1VF06,Velha Infancia - 2004 Digital Remaster;,Tribalistas,Tribalistas,False,65,250453,6,0,3,0.361,0.596,0.0375,0.493,0.000138,0.162,0.574,84.847
3j84w7lZ9XTv6162GHDz52,https://open.spotify.com/track/3j84w7lZ9XTv6162GHDz52,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,Jordan Fisher,Moana (Original Motion Picture Soundtrack/Deluxe Edition),False,0,137426,0,1,4,0.639,0.425,0.156,0.0494,0,0.0528,0.352,67.448
4VM9dCaS27EvDHepAFU4XX,https://open.spotify.com/track/4VM9dCaS27EvDHepAFU4XX,How Far I'll Go - Alessia Cara Version,Alessia Cara,Moana (Original Motion Picture Soundtrack/Deluxe Edition),False,2,175506,9,1,4,0.315,0.543,0.373,0.167,9.39e-05,0.0654,0.136,179.572
0QLtGWrVCZaH8BBu1att4q,https://open.spotify.com/track/0QLtGWrVCZaH8BBu1att4q,Papi,Todrick Hall,Straight Outta Oz,False,45,227200,11,0,4,0.702,0.676,0.16,0.237,0,0.131,0.839,149.913
0FE9t6xYkqWXU2ahLh6D8X,https://open.spotify.com/track/0FE9t6xYkqWXU2ahLh6D8X,Shape of You,Ed Sheeran,Shape of You,False,74,233712,1,0,4,0.825,0.652,0.0802,0.581,0,0.0931,0.931,95.977
5T8EDUDqKcs6OSOwEsfqG7,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - 2011 Mix,Queen,Jazz (2011 Remaster),False,81,209413,5,1,4,0.559,0.868,0.17,0.0475,0.000176,0.776,0.609,156.295
6VRghJeP6I0w1KxkdWFfIh,https://open.spotify.com/track/6VRghJeP6I0w1KxkdWFfIh,Believer,Imagine Dragons,Believer,False,14,203782,10,0,4,0.77,0.787,0.113,0.0482,0,0.108,0.699,125.013
4xsm52fQW23CdrynO2GJ88,https://open.spotify.com/track/4xsm52fQW23CdrynO2GJ88,Satellites,James Blunt,Moon Landing (Special Apollo Edition),False,36,192520,11,1,4,0.714,0.487,0.0415,0.44,3.36e-05,0.331,0.871,93.992
1dNIEtp7AY3oDAKCGg2XkH,https://open.spotify.com/track/1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,The Chainsmokers,Something Just Like This,False,75,247626,11,0,4,0.607,0.649,0.0362,0.0306,2.46e-05,0.174,0.505,102.996
3y8AEUef1AVfr0npU5UOa9,https://open.spotify.com/track/3y8AEUef1AVfr0npU5UOa9,Dangerous (feat. Joywave),Big Data,2.0,False,60,280426,0,1,4,0.757,0.578,0.0386,0.011,0.00672,0.127,0.954,102.96
04KsMCb9PZE2S0AtUU8Jhb,https://open.spotify.com/track/04KsMCb9PZE2S0AtUU8Jhb,April Showers,Proleter,Curses from Past Times EP,False,55,275751,11,1,4,0.801,0.546,0.132,0.28,0.929,0.141,0.902,94.0
0fHZirprNSLEc1OLs1OiwL,https://open.spotify.com/track/0fHZirprNSLEc1OLs1OiwL,Blossom,Milky Chance,Blossom (Deluxe),False,56,254586,4,1,4,0.75,0.676,0.0281,0.0295,3.15e-05,0.0749,0.851,119.99
7HFJ3tFuZcewzkQglQOtTZ,https://open.spotify.com/track/7HFJ3tFuZcewzkQglQOtTZ,Firebird,Milky Chance,Blossom (Deluxe),False,52,221640,2,1,4,0.749,0.651,0.0337,0.0336,0.0136,0.155,0.378,110.007
4WIpEgkpmeVPTBAO4pm5zy,https://open.spotify.com/track/4WIpEgkpmeVPTBAO4pm5zy,Clouds,Milky Chance,Blossom (Deluxe),False,48,257306,11,0,4,0.702,0.741,0.0711,0.497,0.000802,0.331,0.794,120.008
0L87MffumRNWrY2SNUFcvs,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,Cocoon,Milky Chance,Blossom (Deluxe),False,62,255160,10,1,4,0.743,0.659,0.0343,0.0998,0.00028,0.0622,0.804,114.033
0nmyNMbhtZ2vNRHcA9Lw84,https://open.spotify.com/track/0nmyNMbhtZ2vNRHcA9Lw84,Fé na Vida,Preto no Branco,Fé na Vida,False,34,251040,1,0,4,0.78,0.704,0.043,0.0446,0.00061,0.294,0.853,119.985
3rxks36B4GOZfNGLQY8RsL,https://open.spotify.com/track/3rxks36B4GOZfNGLQY8RsL,Inimitável,Nando Reis,Inimitável,False,23,234880,9,1,4,0.492,0.914,0.0342,0.0473,6.91e-06,0.392,0.93,146.875
4prKnlKzzw1O8KoxjqExdR,https://open.spotify.com/track/4prKnlKzzw1O8KoxjqExdR,Looking Like This,Lyre Le Temps,Outside the Box,False,51,214112,5,0,4,0.74,0.762,0.158,0.0657,0,0.182,0.829,115.085
0GO8y8jQk1PkHzS31d699N,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,Never Trust A Happy Song,False,77,218013,3,1,4,0.56,0.936,0.0439,0.00847,0,0.161,0.371,112.96
4HRa9ZWcmZ8JD7UySPu0wT,https://open.spotify.com/track/4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),Foster The People,Torches,False,62,174920,1,0,4,0.611,0.948,0.0753,0.00183,0.0995,0.0969,0.79,133.004
0KKkJNfGyhkQ5aFogxQAPU,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,24K Magic,False,81,206693,1,1,4,0.853,0.56,0.0406,0.013,0,0.0944,0.86,134.066
0mBKv9DkYfQHjdMcw2jdyI,https://open.spotify.com/track/0mBKv9DkYfQHjdMcw2jdyI,Chunky,Bruno Mars,24K Magic,False,69,186973,5,0,4,0.571,0.539,0.116,0.0208,0,0.125,0.727,202.103
7xE4vKvjqUTtHyJ9zi0k1q,https://open.spotify.com/track/7xE4vKvjqUTtHyJ9zi0k1q,"Someone In The Crowd - From ""La La Land"" Soundtrack",Emma Stone,La La Land (Original Motion Picture Soundtrack),False,4,259613,0,0,4,0.618,0.542,0.193,0.0915,1.18e-05,0.223,0.273,127.91
2zzLRQ78kKfPTx8FJQCdC2,https://open.spotify.com/track/2zzLRQ78kKfPTx8FJQCdC2,When The Sun Goes Down,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",False,70,202133,11,0,4,0.348,0.875,0.199,0.0341,0,0.117,0.407,169.152
76OJJyqgReUPDVOB7o2acJ,https://open.spotify.com/track/76OJJyqgReUPDVOB7o2acJ,Sleep Alone,Two Door Cinema Club,Beacon (Deluxe Version),False,29,236440,0,1,4,0.509,0.74,0.0393,0.0001,0.00436,0.0924,0.569,148.043
76q3R4hlXJbobiRfFUU8LY,https://open.spotify.com/track/76q3R4hlXJbobiRfFUU8LY,Jack Soul Brasileiro,Lenine,Na Pressão,False,41,244273,2,1,4,0.74,0.755,0.121,0.196,0.00207,0.08,0.619,95.635
3BLDJIWOoPFGDWAFAve9A2,https://open.spotify.com/track/3BLDJIWOoPFGDWAFAve9A2,Não Precisa Mudar - Acústico Em Trancoso / Ao Vivo,Ivete Sangalo,Acústico Em Trancoso (Ao Vivo),False,0,192616,0,1,4,0.538,0.783,0.0326,0.157,0,0.694,0.47,89.763
2Oc2oLhrsqADmYYFos8tPt,https://open.spotify.com/track/2Oc2oLhrsqADmYYFos8tPt,Passarinhos (Rdio Sessions) (feat. Xênia França) - Ao Vivo,Emicida,Rdio Sessions,False,51,229413,4,1,4,0.759,0.514,0.162,0.407,0,0.0995,0.587,80.149
