url,name,artist,explicit,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/7Dm3dV3WPNdTgxoNY7YFnc,The Chain - 2004 Remaster,Fleetwood Mac,False,62,269813,0.522,0.755,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796
https://open.spotify.com/track/7gOoGHzlmNEUhxl0p11LDs,Tempo de Pipa,Cícero,False,25,222653,0.63,0.495,0.0257,0.846,0.0785,0.11,0.555,109.02
https://open.spotify.com/track/5ZBSB6VUppEsROi81im6cn,I Was Born To Love You,Freddie Mercury,False,0,219373,0.577,0.674,0.0345,0.0148,1.23e-05,0.441,0.356,139.436
https://open.spotify.com/track/379wqj7mJ2IIeIQvLtNpDk,Durch die schweren Zeiten,Udo Lindenberg,False,46,234291,0.578,0.503,0.0303,0.148,0,0.104,0.353,145.924
https://open.spotify.com/track/3CclvSD4a5DMLpOw1gEfKa,Recuérdame (Arrullo),Gael Garcia Bernal,False,0,69813,0.531,0.129,0.0885,0.902,0.000134,0.122,0.0946,150.525
https://open.spotify.com/track/1IdM9JrXYuMYiTdM983oH4,"Not Spring, Love, or Cherry Blossoms","High4, IU",False,54,195265,0.77,0.484,0.0538,0.464,0,0.44,0.793,79.988
https://open.spotify.com/track/3y7ByLZ05tluscOTRgEJ9Y,Palette (Feat. G-DRAGON),IU,False,66,217412,0.804,0.68,0.2,0.458,0,0.102,0.62,102.013
https://open.spotify.com/track/3aqTTareFsrd7gMeV7Qvif,How Deep Is Your Love,Bee Gees,False,12,245200,0.633,0.357,0.0264,0.105,0,0.133,0.674,104.938
https://open.spotify.com/track/5lc0LIe6LLZYM0qjCfepD3,Demorou Pra Ser,Vanguart,False,48,216240,0.47,0.492,0.0305,0.0941,4.94e-05,0.0826,0.549,116.744
https://open.spotify.com/track/34HzaozRuzF3BSjsMrBqIs,E o Meu Peito Mais Aberto Que o Mar da Bahia,Vanguart,False,42,289560,0.299,0.663,0.0409,0.0288,0,0.48,0.427,127.249
https://open.spotify.com/track/6HwFsywW6lLyFwpRN7gU18,Starry Starry Night,Lianne La Havas,False,41,283504,0.304,0.279,0.0375,0.933,0,0.118,0.167,86.231
https://open.spotify.com/track/0C5ex13H3zRMsqSROZu78W,I Put A Spell On You,Nina Simone,False,14,155026,0.42,0.398,0.0296,0.755,0.000537,0.172,0.364,88.897
https://open.spotify.com/track/39CyGKIFqMzSuynOR8uilD,Baltimore,Nina Simone,False,62,278866,0.638,0.28,0.0673,0.417,0.439,0.0611,0.734,154.955
https://open.spotify.com/track/0Ua1o04WdJ2RNESWxOUnRT,Mood Indigo,Nina Simone,False,0,146626,0.569,0.432,0.0428,0.84,0,0.164,0.531,120.37
https://open.spotify.com/track/6ePyl2ns4b7MVYhjsj32ZK,Intro: Singularity,BTS,False,63,196998,0.775,0.271,0.092,0.554,0.00285,0.112,0.204,104.001
https://open.spotify.com/track/17YuXw2ScwLLL1sUrRKhoW,Fantasy,Alina Baraz,False,54,218947,0.68,0.747,0.091,0.353,0,0.138,0.331,113.933
https://open.spotify.com/track/3rGFsUgyH9GbbYJT4iwbhJ,To Love Somebody,Bee Gees,False,16,182000,0.423,0.384,0.0315,0.729,4.11e-06,0.27,0.521,90.43
https://open.spotify.com/track/5RXXFTS0PCEc5HcnZ9cyEZ,I'm A Fool to Want You,Frank Sinatra,False,38,175000,0.156,0.125,0.0375,0.927,0.000383,0.0818,0.116,85.772
https://open.spotify.com/track/1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,Daniel Caesar,True,74,270846,0.707,0.238,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156
https://open.spotify.com/track/5SFT7iYVPd3eSVphptJ42i,Wasn't Looking,ELIZA,False,46,236662,0.845,0.176,0.0598,0.0858,0.0104,0.109,0.587,82.004
https://open.spotify.com/track/1BA4OdphRNKQSeHrMHLAWg,Baby Blue,King Krule,False,56,215506,0.468,0.331,0.036,0.613,0.00108,0.129,0.09,102.448
https://open.spotify.com/track/0258EtxjiL6jPMPcqyVSEQ,Come on Then,Lily Allen,True,42,191400,0.52,0.629,0.179,0.0261,0,0.125,0.32,143.961
https://open.spotify.com/track/5qtMUB20QK1aLu8Wz4QCiM,Apples,Lily Allen,True,44,219866,0.653,0.149,0.0862,0.972,3.27e-06,0.152,0.712,103.706
https://open.spotify.com/track/7h478wd02smsa9jlda6Son,Three,Lily Allen,False,41,218640,0.529,0.288,0.0267,0.892,0.00029,0.17,0.19,131.794
https://open.spotify.com/track/0KyzXQhY2yzcb1FYCHkZc2,Blessed,Daniel Caesar,False,66,241370,0.448,0.263,0.0373,0.824,1.91e-06,0.106,0.451,109.889
https://open.spotify.com/track/7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),Daniel Caesar,False,76,278179,0.658,0.294,0.0321,0.422,5.2e-05,0.0749,0.358,74.038
https://open.spotify.com/track/29aLE9yGzY3nlU71GiMrRl,crash,EDEN,True,0,232412,0.505,0.228,0.064,0.872,0.000208,0.119,0.182,119.62
https://open.spotify.com/track/4HbeGjbt7u3pvwDk1vN7P0,Mystery of Love,Sufjan Stevens,False,71,248964,0.365,0.273,0.038,0.94,0.431,0.109,0.238,132.285
https://open.spotify.com/track/0sHFw13WH3LtSB3yP8UMYJ,Falling for U,Peachy!,False,77,124000,0.516,0.358,0.424,0.741,1.34e-06,0.0813,0.397,79.509
https://open.spotify.com/track/5lH3H5LMsBnWfec33fui3w,Through and Through,khai dreams,False,68,113684,0.852,0.424,0.0463,0.383,0,0.0843,0.591,94.934
https://open.spotify.com/track/2dIPAPCa05Hh2Esift0sVX,Ultimately,khai dreams,False,62,142028,0.734,0.222,0.229,0.896,0,0.343,0.62,106.946
https://open.spotify.com/track/4Xq5grh3zskbbhW1btJzEp,Feels to Lie,Jalen Tyree,True,31,136463,0.542,0.212,0.557,0.905,1.56e-06,0.164,0.489,74.664
https://open.spotify.com/track/7nL48xOPl0CraSaxKonp8j,That's Life,Frank Sinatra,False,51,186133,0.458,0.692,0.0485,0.458,0,0.587,0.576,112.755
https://open.spotify.com/track/0GN3fXUdsTHeUg50xfDS0V,Sugar for the Pill,Slowdive,False,58,270918,0.533,0.545,0.0243,0.207,0.797,0.113,0.419,98.014
https://open.spotify.com/track/55CenVQ4alvDJ1PS8aYB0m,Alison,Slowdive,False,5,231893,0.279,0.423,0.038,0.00957,0.837,0.128,0.291,101.571
https://open.spotify.com/track/4CUTUsBGjHslu2Bd3AOXGg,Basta Ya,The Marías,False,54,176599,0.766,0.3,0.0375,0.592,0.00158,0.114,0.44,85.996
https://open.spotify.com/track/4cJOLN346rtOty3UPACsao,I Don't Know You,The Marías,False,65,209449,0.884,0.333,0.0617,0.293,0.0205,0.103,0.587,118.065
https://open.spotify.com/track/2hINe4TGrBcbiLPHveBvt8,Song for Lovers,The Dø,False,33,144320,0.534,0.181,0.0365,0.928,3.69e-05,0.382,0.24,143.837
https://open.spotify.com/track/59ONqMEvrUq2iaiQbfRc3q,Por você,Barão Vermelho,False,62,212493,0.645,0.535,0.0286,0.157,1.8e-05,0.72,0.5,136.464
https://open.spotify.com/track/7CdEv0V9XkmPrIfSELPqGf,Butterfly Dream,Turnover,False,37,207861,0.715,0.607,0.0307,0.226,0.327,0.111,0.739,121.99
https://open.spotify.com/track/10IhhMK2kwyTHIlAZD8rMw,A Música Mais Triste do Ano,Luiz Lins,False,56,175000,0.499,0.274,0.0573,0.606,0.000733,0.108,0.102,110.757
https://open.spotify.com/track/5HBHugGwJVVWnnPBubGAY7,Choro Chorado Pra Paulinho Nogueira,Toquinho E Paulinho Noguiera,False,0,169200,0.536,0.265,0.0405,0.953,0.0108,0.139,0.618,155.918
https://open.spotify.com/track/1P5LNF98A4MgUvqTEXemEu,Um Girassol Da Cor Do Seu Cabelo,Lô Borges,False,48,250333,0.29,0.323,0.0291,0.58,0.000589,0.29,0.174,142.044
https://open.spotify.com/track/6SEolIp22t0DzeBfCBo3hr,Vibin' Out with ((( O ))),FKJ,False,65,311837,0.41,0.169,0.0485,0.847,0.00327,0.117,0.208,89.494
https://open.spotify.com/track/6hwrxnBXln6pXeMJc6b6Im,Agua De Beber,Astrud Gilberto,False,3,139253,0.639,0.351,0.04,0.394,1.01e-06,0.0712,0.815,148.057
https://open.spotify.com/track/6wUp7y502iyWLuLuurlOyw,A Banda,Chico Buarque,False,46,131000,0.67,0.669,0.0476,0.831,6.89e-05,0.101,0.927,118.968
https://open.spotify.com/track/0XI3xzi3W1sBDfri2FKtj9,João E Maria,Chico Buarque,False,53,141773,0.55,0.33,0.0366,0.683,0.000432,0.0933,0.553,115.131
https://open.spotify.com/track/2OkORtjlS6pJutIby9jjRx,Tua Cantiga,Chico Buarque,False,42,251480,0.63,0.38,0.0328,0.646,1.27e-05,0.114,0.315,82.033
https://open.spotify.com/track/0xkjLNqmzIfXB4ONY8kJ1c,Good Little Girl,Adriana Figueroa,False,38,75343,0.42,0.17,0.0314,0.948,8.28e-05,0.167,0.64,135.381
https://open.spotify.com/track/4P0yLay4gFvWWKxM6egrn7,It's Over Isn't It,Steven Universe,False,59,138006,0.552,0.199,0.0571,0.868,0,0.107,0.4,114.94
https://open.spotify.com/track/4zdV93zH1PbPAM5f261CvQ,"I Remember You (From ""Adventure Time"")",The Marcus Hedges Trend Orchestra,False,41,196285,0.403,0.0933,0.0313,0.979,0.000554,0.0821,0.124,70.25
https://open.spotify.com/track/20BJLckTGhiPYaLQox2D2e,"Everything Stays (From ""Adventure Time"")",The Marcus Hedges Trend Orchestra,False,48,111942,0.518,0.157,0.0318,0.978,4.65e-05,0.273,0.469,129.912
https://open.spotify.com/track/55DyBUkjebkcYhDGfEXitR,Cariño,The Marías,False,58,258713,0.647,0.388,0.0297,0.401,0.0453,0.117,0.669,113.98
https://open.spotify.com/track/4SyNqGP66aYZjtSePnZ3Le,Time to Time,khai dreams,False,45,133894,0.567,0.16,0.157,0.921,0,0.104,0.807,125.492
https://open.spotify.com/track/2LFELeRAne8UMsIlQJcGYM,9pm on a Sunday,khai dreams,True,45,84000,0.793,0.356,0.143,0.574,4.27e-06,0.0812,0.501,79.992
https://open.spotify.com/track/60o2QwNYnlEWeMBf5scbWQ,I Wish You Love,khai dreams,False,48,184293,0.7,0.374,0.0687,0.818,0,0.108,0.279,88.028
https://open.spotify.com/track/53usuYfeK66GLBhm6k7x5e,Fantasy,khai dreams,False,62,170666,0.35,0.43,0.131,0.715,0,0.299,0.203,169.908
https://open.spotify.com/track/2HD2g1syRNaqanstTj8zfJ,Love Like You (End Credits),Steven Universe,False,63,143629,0.641,0.242,0.0304,0.879,0,0.15,0.294,118.391
https://open.spotify.com/track/3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,Jason Mraz,False,62,245186,0.392,0.423,0.0348,0.27,0,0.117,0.288,113.537
https://open.spotify.com/track/2CxmktXqJwP9KZv6WJtZCm,Blue Ain't Your Color,Keith Urban,False,52,230600,0.69,0.416,0.0335,0.617,1.37e-06,0.102,0.479,82.45
https://open.spotify.com/track/0b9djfiuDIMw1zKH6gV74g,Somebody Like You,Keith Urban,False,65,323040,0.624,0.84,0.0337,0.108,0.000546,0.144,0.656,111.02
https://open.spotify.com/track/3KGCF68zDut37Ug3fzWgVU,Saudade,Luiz Lins,False,57,184841,0.607,0.356,0.109,0.782,0.000211,0.15,0.273,138.001
https://open.spotify.com/track/1mh5s6XJ3RLJBRPErACsHW,This Love,Davichi,False,61,225171,0.405,0.445,0.0337,0.745,0,0.194,0.222,138.76
https://open.spotify.com/track/1bSpwPhAxZwlR2enJJsv7U,No Surprises,Radiohead,False,70,229120,0.255,0.393,0.0278,0.0577,0.00361,0.113,0.118,76.426
https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,True,85,119133,0.872,0.391,0.242,0.469,4.13e-06,0.297,0.437,134.021
https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,True,84,135090,0.921,0.537,0.0804,0.556,0.00404,0.102,0.711,128.009
https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,True,85,166605,0.74,0.613,0.145,0.258,0.00372,0.123,0.473,75.023
https://open.spotify.com/track/5xv4WzAs23f6FCEhr1dP3A,Me Cura,Ana Muller,False,0,210034,0.588,0.761,0.0313,0.371,0.000205,0.217,0.479,112.063
https://open.spotify.com/track/31kZMqAJ4QZFQZnQEhfWL7,Perfume do Invisível,Céu,False,43,308520,0.787,0.355,0.0309,0.803,0.0155,0.0876,0.317,110.023
https://open.spotify.com/track/6EThJr4Dq1Y93JspecGU2F,Cigarette Daydreams,Cage The Elephant,False,67,208765,0.638,0.668,0.0259,0.0822,0,0.0815,0.299,113.945
https://open.spotify.com/track/6Jl3ZOX6MUOlyoUc721bsX,A Song About Being Sad,Rex Orange County,True,66,136000,0.568,0.263,0.101,0.891,0,0.183,0.244,111.86
https://open.spotify.com/track/3rIKurK8njiyQvZQsSU6bl,Nothing,Rex Orange County,True,60,293346,0.725,0.418,0.0309,0.346,1.01e-06,0.0658,0.378,77.923
https://open.spotify.com/track/3PbV3ocgAp3Xn0omGFC0cG,Untitled,Rex Orange County,True,67,135706,0.567,0.199,0.101,0.905,0,0.131,0.329,83.827
https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC,Best Friend,Rex Orange County,True,80,262231,0.575,0.714,0.0596,0.395,0,0.115,0.32,144.982
https://open.spotify.com/track/7bdRgiNBaQnGEjl2uqgIGS,Tears Dry - Original Version,Amy Winehouse,True,2,248093,0.419,0.805,0.0456,0.269,3.04e-06,0.183,0.47,169.921
https://open.spotify.com/track/3ml3WB66sqG4kXoPBX2POA,Janet,Berhana,True,61,204000,0.81,0.308,0.0818,0.354,0,0.0899,0.56,120.012
https://open.spotify.com/track/1x1BKrrpq7CfOZPBeUsx16,Grey Luh,Berhana,True,64,261102,0.543,0.298,0.0683,0.597,1.49e-06,0.0804,0.254,125.523
https://open.spotify.com/track/5p8mIi823BET6E9BcJNbwv,Drinkin',JMSN,False,43,283583,0.635,0.56,0.157,0.0246,0.00423,0.301,0.547,129.961
https://open.spotify.com/track/391cjBOeOMyPTZZl0yUAiF,Cruel Intentions,JMSN,True,1,346657,0.543,0.301,0.0826,0.351,0.000145,0.467,0.284,122.263
https://open.spotify.com/track/6VOTgBZ6MaF0Snxen78Hv8,Um Dia Útil,Maurício Pereira,False,5,244893,0.622,0.277,0.173,0.926,4.73e-06,0.0901,0.783,104.476
https://open.spotify.com/track/5df99H7yd4phkyAR9feLdf,Ai de Mim,OUTROEU,False,56,258720,0.391,0.477,0.0276,0.576,0.00137,0.111,0.197,98.758
https://open.spotify.com/track/2vGvPQNnyybJmiqpr1HiKX,Sorriso ao Sono,Phill Veras,False,48,248480,0.627,0.342,0.0394,0.7,0.166,0.082,0.513,80.03
https://open.spotify.com/track/4Qq8rERaPWkDuZsvSWR9LL,Volta,O Terno,False,51,222106,0.387,0.154,0.0405,0.967,0.000113,0.113,0.306,83.347
https://open.spotify.com/track/4q3KkucNQOahEc2e8ZzxWL,I'm Just Snacking,Gus Dapperton,False,4,198000,0.614,0.478,0.0289,0.134,4.52e-06,0.254,0.384,127.994
https://open.spotify.com/track/4QBs03zMdjDtS6ZRAdojDv,Courtside,Triathalon,False,53,186666,0.668,0.524,0.0391,0.585,0.397,0.252,0.621,139.901
https://open.spotify.com/track/6iGWH4PRPDwtN9NydaHK8b,Fool,Cavetown,False,69,233785,0.671,0.464,0.149,0.0632,0.073,0.0711,0.131,79.509
https://open.spotify.com/track/5DC7q4EVZt2vEMZFx4IpzG,Lo Que Siento,Cuco,False,1,312000,0.329,0.685,0.17,0.509,0,0.428,0.412,87.986
https://open.spotify.com/track/5yyRH93h4Pm6tXXYTxt7ea,The Blower's Daughter,Damien Rice,False,66,286653,0.342,0.2,0.0324,0.134,0.000153,0.341,0.0743,133.113
https://open.spotify.com/track/2RGe02P8xxSF9syj0ltPjX,Chronic Sunshine,Cosmo Pyke,False,59,270926,0.431,0.773,0.0636,0.0264,0,0.348,0.504,111.387
https://open.spotify.com/track/0KyAGiNGUytG5JLxJu4F6l,Pretty Girl,Clairo,False,75,178352,0.93,0.611,0.0415,0.593,0.00124,0.0592,0.695,112.127
https://open.spotify.com/track/1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,Clairo,False,75,123884,0.817,0.551,0.133,0.865,0.000151,0.101,0.142,109.966
https://open.spotify.com/track/7saliZ9OxOgVZvac91pnHH,Lover Is a Day,Cuco,True,1,456000,0.398,0.646,0.0412,0.0454,0.206,0.101,0.353,179.853
https://open.spotify.com/track/5oIvzNfaG5AvFtXvjAiIDR,Headspin,Alex Siegel,False,35,225750,0.714,0.433,0.03,0.255,0.736,0.7,0.489,157.879
https://open.spotify.com/track/3Vm6yiTPfhFeUHD4gt42cZ,I Like It,The Marías,False,51,203700,0.919,0.183,0.0614,0.51,0.00205,0.099,0.756,100.018
https://open.spotify.com/track/1mbuSss0OVqfS00y7yCNCZ,Ruthless,The Marías,False,61,247455,0.673,0.437,0.0325,0.713,0.152,0.117,0.551,104.996
https://open.spotify.com/track/7bWTJ9aXMNGoQ3rCQEjEWu,take you home,slenderbodies,False,0,230185,0.775,0.541,0.0498,0.165,4.87e-05,0.0929,0.817,97.993
https://open.spotify.com/track/6k8Z9CtoRLk9mXarke5LHQ,gray,slenderbodies,False,55,183157,0.804,0.581,0.107,0.428,0.000112,0.17,0.417,95.033
https://open.spotify.com/track/4JaWIJ7I4c6lGbSOvr047W,Chinatown,Harry Teardrop,False,38,230500,0.56,0.539,0.0299,0.493,3.9e-06,0.289,0.46,76.008
https://open.spotify.com/track/3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,ABBA,False,71,294720,0.454,0.788,0.0371,0.574,0.000766,0.0859,0.52,126.15
https://open.spotify.com/track/6hHXft1nFyvfVv6UoRToPZ,Our Last Summer,ABBA,False,50,259733,0.504,0.528,0.0244,0.72,6.28e-05,0.432,0.414,98.341
https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP,Orlando,XXXTENTACION,True,66,163840,0.57,0.0279,0.0588,0.859,0.0892,0.254,0.28,84.902
https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2,Carry On,XXXTENTACION,True,75,129720,0.735,0.197,0.537,0.768,0.000276,0.296,0.383,147.899
https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,XXXTENTACION,True,82,95466,0.734,0.57,0.133,0.847,2.14e-05,0.112,0.689,129.953
https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,True,74,120026,0.746,0.251,0.259,0.782,0.00203,0.106,0.18,139.999
https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab,Always Remember Us This Way,Lady Gaga,False,74,210200,0.553,0.502,0.0409,0.299,0,0.764,0.296,129.976
https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,when the party's over,Billie Eilish,False,25,199931,0.498,0.104,0.0621,0.979,7.86e-05,0.0895,0.205,124.001
https://open.spotify.com/track/7qwt4xUIqQWCu1DJf96g2k,Hello?,Clairo,False,73,135016,0.839,0.473,0.0607,0.641,0.000459,0.0939,0.0644,98.732
https://open.spotify.com/track/2TI2fw9FWPeah6N4k1b4NU,This Is Home,Cavetown,False,72,226073,0.81,0.266,0.0407,0.56,1.05e-06,0.0962,0.212,130.041
https://open.spotify.com/track/5dLkQJdUKnsxZP0OTAynxb,La Luna,KAINA,False,41,130489,0.634,0.404,0.0452,0.857,0.0709,0.0995,0.216,82.22
https://open.spotify.com/track/5aqu5xhPqoOWqF71PkfgM8,ATTENTION,Joji,True,71,128888,0.787,0.312,0.0383,0.895,0.0224,0.115,0.425,119.899
https://open.spotify.com/track/48x8fBWfyeSMzLl5gbsjr9,COME THRU,Joji,True,65,153168,0.66,0.596,0.0358,0.163,0.86,0.109,0.0757,77.026
https://open.spotify.com/track/1DMEzmAoQIikcL52psptQL,TEST DRIVE,Joji,True,73,179423,0.646,0.648,0.0372,0.71,0.00316,0.108,0.466,75.004
https://open.spotify.com/track/1VGzxJnVQND7Cg5H5wGj14,YEAH RIGHT,Joji,True,78,174357,0.672,0.588,0.133,0.619,0.241,0.0992,0.204,169.033
https://open.spotify.com/track/39oeKRgsLeynDIbWuXyA47,CAN'T GET OVER YOU (feat. Clams Casino),Joji,False,75,107076,0.9,0.316,0.332,0.684,0.0771,0.0853,0.844,129.914
https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Joji,True,84,209273,0.515,0.479,0.0261,0.544,0.00598,0.191,0.284,88.964
https://open.spotify.com/track/5ssuMBqBwZbxN8BCIX5sLo,Everything That Isn't Me,Lukas Graham,False,47,197746,0.702,0.413,0.0961,0.626,3.96e-05,0.103,0.263,75.832
https://open.spotify.com/track/6iuKYlSk5PxQ3P8O4OrLcj,Lullaby,Lukas Graham,False,47,191813,0.658,0.493,0.0303,0.077,0,0.108,0.524,139.829
https://open.spotify.com/track/2GUMnvJq9GUWH5d9XRgTeP,You're Not the Only One (Redemption Song),Lukas Graham,False,52,183640,0.653,0.419,0.0414,0.293,0,0.111,0.366,98.983
https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,Lukas Graham,False,71,205440,0.538,0.409,0.0505,0.172,0,0.11,0.265,171.838
https://open.spotify.com/track/1xRn1GOSJCqf0HxFEB200o,Promise,Lukas Graham,False,46,194120,0.767,0.508,0.0457,0.398,0,0.136,0.687,95.97
https://open.spotify.com/track/5VSlplWVGj9b3HBUJ7Gsnz,Stick Around,Lukas Graham,False,47,192613,0.369,0.45,0.0411,0.478,6.97e-06,0.111,0.126,185.961
https://open.spotify.com/track/5mIOsPuQdXchVY0jB5NO9Q,4EVER,Clairo,False,71,159595,0.75,0.585,0.0285,0.049,0.00552,0.155,0.584,102.331
https://open.spotify.com/track/556b0qVFXcn1eXz1JYXHKg,Your Loving,Will Davila,False,43,205502,0.692,0.38,0.0392,0.533,0.129,0.379,0.764,87.63
https://open.spotify.com/track/3ishRxjsqYVk6FdAGeeUAP,Set Piece,Vansire,False,53,199490,0.541,0.483,0.0514,0.351,0.4,0.111,0.641,80.73
https://open.spotify.com/track/5HR0ti4siqbTIr1BitbZ7d,Eu Tô Bem,Luiz Lins,False,57,134504,0.851,0.496,0.241,0.527,1.96e-06,0.106,0.803,116.015
https://open.spotify.com/track/3k1Hjff2PVHCeFEhNLCtSa,Vem Cá,Altamira,False,0,166661,0.753,0.396,0.133,0.525,0,0.182,0.724,80.951
